file,ACI,ADI,AEI,BIO,NDSI,RUGOSITY,MEAN_PSD,SPL,SNR,H,Hf,Ht,M,RMS,ROUGHNESS,NPEAKS,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,AR,label
LEEC02__0__20161202_050100_ma_c1_v0.wav,223.195195575679,0.7381075,0.326792,3.23026611807868,0.755804489532781,0.0649042220428945,1.22336135075646e-10,-99.1244524414093,0.284721107960374,0.686014565865784,0.687019148155231,0.998537766680675,8.35152648608936e-12,0.0187683264348809,0.245540066454937,128,-74.808374354884,-9.01410332155189,2.16032503115323,-3.97246366762382,12.1431686591147,-6.80076327876962,6.37899054125111,3.92588963875765,5.51280784602285,1.30113132056477,5.87071536559021,9.2066401615888,0.459235474804431,cycl_guja
LEEC02__0__20161202_050100_ma_c1_v1.wav,223.195196361618,0.7381075,0.326792,3.23026600650833,0.755804491551429,0.0649042202262742,1.15758992368166e-10,-99.3644526221772,0.284721117118717,0.686014565708061,0.6870191479969,0.998537766681223,8.12392388268146e-12,0.0182568371152115,0.245540066388763,128,-75.1578824451837,-9.01410332995501,2.16032505401684,-3.97246363236307,12.1431686415942,-6.80076331011506,6.37899056006733,3.92588966225298,5.51280786243038,1.30113132822982,5.87071539579233,9.206640099367,0.4271479103036,cycl_guja
LEEC02__0__20161202_050100_ma_c2_v0.wav,221.939379595929,0.817693,0.298518,4.12828964463127,0.873389778248853,0.0618805921020057,1.48895603716709e-10,-98.2711812501317,0.261901901309868,0.693317728691584,0.694400126584128,0.998441247558712,8.37825926559018e-12,0.0188023720928768,0.245613195529237,116,-74.2712959667217,-9.64872704371778,1.8102192459352,-1.20400926664501,10.0174511090227,-8.91563177043975,9.85097698643112,3.12517187360301,4.00422888434159,3.89378994359077,5.01711842550609,8.14478276145297,0.429652652691849,myio_leuc
LEEC02__0__20161202_050100_ma_c2_v1.wav,221.939377797151,0.817693,0.298518,4.1282896023981,0.873389778992298,0.0618805925996658,1.40890548668767e-10,-98.5111813959947,0.261901894512256,0.693317728484267,0.694400126375292,0.998441247560429,8.1499284507737e-12,0.0182899549316645,0.245613195645205,116,-74.6208040541273,-9.64872704535583,1.81021924096635,-1.20400927948502,10.0174511238317,-8.91563175083664,9.85097703273475,3.12517185226971,4.00422885782309,3.89378998510511,5.01711843704433,8.14478274694834,0.400940211101539,myio_leuc
LEEC02__0__20161202_050100_ma_c3_v0.wav,223.271136569485,0.764706,0.3191795,3.49161008576559,0.859282029529473,0.0611480581690998,1.45802431582062e-10,-98.3623523312459,0.274093384878519,0.691795923111562,0.692871123927703,0.998448195084179,8.37196721419779e-12,0.018803598644379,0.244237183848407,122,-74.576443396513,-9.21384268123374,1.75910105197536,-2.90369343705253,12.1432859190506,-8.69305203785791,7.44520620083814,5.8211937141381,3.43211408042912,1.06792052425297,8.40758477378081,8.19329996454837,0.430417069117046,myio_leuc
LEEC02__0__20161202_050100_ma_c3_v1.wav,223.271136537104,0.764706,0.3191795,3.49161007491634,0.859282030926123,0.0611480560988374,1.37963673912381e-10,-98.6023524907828,0.274093385676218,0.691795923099041,0.692871123915112,0.998448195084253,8.14380739796955e-12,0.0182911480590664,0.244237183846165,122,-74.92595146113,-9.21384269394937,1.75910105978031,-2.9036934259335,12.1432859194296,-8.69305199299309,7.44520612879168,5.82119371215144,3.43211408181567,1.06792048385938,8.40758486934461,8.19329988691255,0.401159252878064,myio_leuc
LEEC02__0__20161202_080100_ma_c0_v0.wav,219.018852587223,1.0327315,0.1883675,3.01546202421511,0.895510005291364,0.032330815371737,8.61376508980614e-11,-100.648069762688,0.238617389078553,0.633100321305292,0.633914021094368,0.998716387771844,8.24922304706823e-12,0.0185519488316013,0.245455597937322,115,-73.6215719343251,-9.80447065614421,-1.37261330430532,8.1466859345278,-3.77431690038593,2.57891208631218,4.72661222783267,5.01997308570479,1.47545606734345,6.73799523721325,5.17684931271129,4.13689927793168,0.517436173545305,vire_chiv
LEEC02__0__20161202_080100_ma_c1_v0.wav,222.751883874285,1.0525915,0.1706315,4.58509475750728,0.994342255127366,0.0479928087186694,1.63881068163315e-09,-87.8547121401398,0.169251933744434,0.671236918564755,0.675128261384663,0.994236142904273,8.40618379296959e-12,0.0214691816431349,0.247774523767317,114,-72.639348639482,-10.2841133857968,-1.39908498436558,9.0658658869869,-5.27675064733049,1.41182625014551,8.14224307824733,1.40771707147932,3.80571499205437,8.14407842994597,1.17768476861595,6.15431525505732,0.11966085397795,myio_leuc
LEEC02__0__20161202_080100_ma_c2_v0.wav,218.697382546502,1.004644,0.2116335,5.37574056260177,0.998283943378848,0.0508031395426888,5.41080520485528e-09,-82.6673810088155,0.162893568181956,0.676142332545537,0.683210763228778,0.989654099344343,9.91178251917788e-12,0.0269176880017449,0.255088871957307,114,-71.6011644570338,-10.4687643857705,-3.75927127954999,11.2853387458065,-1.01865893418809,-3.99599840491563,7.92004573016031,8.16552237512128,-3.48898363173075,5.94873648237086,9.35937427270996,1.19592516626648,0.0483952236753944,myio_leuc
LEEC02__0__20161202_080100_ma_c3_v0.wav,217.75431179467,1.054244,0.173656,3.51084741670658,0.945997504164994,0.0238526998678848,1.48614663679215e-10,-98.2793833700359,0.1843594958437,0.64157507405647,0.642580417971064,0.998435458214291,8.22350293174069e-12,0.0186812860182566,0.244953474949069,118,-73.3010676636569,-10.0859990488657,-1.67760211340279,8.14124278020504,-2.80301304991028,1.54532954748777,4.94597046040335,4.4360043742211,2.2312454499217,6.22638220382108,4.18566533875012,5.40076370604956,0.411181550804466,myio_leuc
LEEC02__0__20161203_055900_ma_c0_v0.wav,222.153062265638,0.8516305,0.289253,3.36546700705071,0.845699109919437,0.0177504420473025,5.50680757398394e-11,-102.591000989349,0.221701246634523,0.499106180390506,0.499679162104772,0.998853300762328,8.17294584618068e-12,0.0186168239666506,0.245777885928764,132,-79.1529893946483,-4.57002282004997,-2.41378185360966,3.79245942188733,2.61726926654842,-1.95643659599059,6.55523261284085,5.93169021595735,1.01275560126714,4.37105008467022,7.86044075495736,5.1359662124156,0.590702091001645,basi_culi
LEEC02__0__20161203_055900_ma_c0_v1.wav,222.153063710856,0.8516305,0.289253,3.36546698371245,0.845699108120355,0.0177504415885701,5.21074583517864e-11,-102.831001099212,0.221701240548202,0.499106180856791,0.499679162571218,0.998853300763077,7.95020994474966e-12,0.0181094635250409,0.245777885913935,132,-79.502497445842,-4.57002280885832,-2.413781889467,3.79245938556027,2.61726933278383,-1.95643660658615,6.55523272310053,5.93169020787622,1.01275551672696,4.37105008215442,7.86044082840207,5.1359662352853,0.541954690613552,basi_culi
LEEC02__0__20161203_055900_ma_c1_v0.wav,222.767387920572,0.7436355,0.3289415,3.42431399040962,0.945218848322497,0.0160864045114351,1.43767060963599e-10,-98.4234060547183,0.146959105773828,0.488108075772276,0.488845183090205,0.998492145686555,8.14578916043594e-12,0.0188054604581772,0.244783443443149,129,-79.5169763636903,-4.27683171333993,-1.84292385032958,2.92609725729548,2.62144003346422,-1.03772533293699,5.29299316737976,5.29003502392007,2.06033645822928,3.85817717934652,7.89741809977096,6.53612244795652,0.415282019822313,myio_leuc
LEEC02__0__20161203_055900_ma_c1_v1.wav,222.767391210631,0.7436355,0.3289415,3.42431408166388,0.945218847960939,0.0160864037998336,1.36037732060762e-10,-98.6634061697532,0.146959104282223,0.488108075563228,0.48884518287982,0.998492145688643,7.92379373020542e-12,0.0182929591436819,0.244783443494995,129,-79.8664843978004,-4.2768317184581,-1.84292381713736,2.92609724524189,2.62144003602703,-1.03772538709992,5.29299322636356,5.29003510901024,2.06033641148733,3.8581772429292,7.89741819346251,6.53612215977015,0.381368766369941,myio_leuc
LEEC02__0__20161203_063100_ma_c0_v0.wav,224.466784108115,0.6726835,0.3499815,2.58508743632708,0.638655162848055,0.0161714009350581,2.84102132615077e-11,-105.465255062296,0.2565852750546,0.479298959551166,0.479791131616179,0.998974195159974,8.18410397283699e-12,0.0185729932339833,0.24523537368403,130,-79.4323240505955,-4.35282377260732,-1.96668117837384,2.48612625828481,4.00333985463036,-2.3111468540885,5.86216984627674,6.63794764117859,0.633072621536097,3.81690988484466,9.88763138145055,3.14337896148428,0.700210274884486,basi_culi
LEEC02__0__20161203_064400_ma_c0_v0.wav,221.851516084423,0.662729,0.3554055,3.1666982157908,0.681283365498039,0.0156853821319859,3.10269639381203e-11,-105.0826071908,0.25835671227207,0.477984311178897,0.478479757482665,0.998964540722946,8.23050626754617e-12,0.0186055457948475,0.244896826203723,132,-79.3517698081958,-4.3809288341148,-2.25716162934731,3.3965635303091,2.75731406265028,-1.97325371709739,6.7104033627717,5.66897363470538,-0.00717485510137077,5.22571106884495,8.28766770952591,3.59212237522459,0.697413353521115,myio_leuc
LEEC02__0__20161203_064400_ma_c0_v1.wav,221.851512585762,0.662729,0.3554055,3.16669789211289,0.681283366820518,0.0156853815241607,2.93588652064447e-11,-105.322607349993,0.258356719655426,0.477984311702755,0.478479758007853,0.998964540721303,8.00620161536782e-12,0.0180984927125229,0.244896826233514,132,-79.7012778527971,-4.38092880720826,-2.2571616324236,3.39656354403389,2.75731410910508,-1.9732538374152,6.71040337001866,5.668973554253,-0.00717474624611246,5.22571101488524,8.28766765859865,3.59212242164948,0.63925033283734,myio_leuc
LEEC02__0__20161205_050100_ma_c0_v0.wav,222.865246852544,0.801391,0.3009425,4.90708062296356,0.88005193126612,0.0429271372771954,1.08925317082245e-10,-99.6287116715655,0.258400840550954,0.641006571615261,0.641895619027804,0.998614965757377,8.34100654487415e-12,0.0187744684554229,0.244584972255283,132,-74.9296975759487,-7.2455650430825,-2.01791887514033,-1.89693485467043,13.5832161577792,-7.25816037659371,4.88410424808332,2.8902688011148,8.5507278316361,1.31855822339716,5.42625797501768,5.76761082140435,0.489165426684418,basi_culi
LEEC02__0__20161205_050100_ma_c0_v1.wav,222.865248400525,0.801391,0.3009425,4.90708089241414,0.880051931387346,0.0429271360778172,1.03069179906769e-10,-99.8687117950248,0.258400834362089,0.641006571585638,0.641895618997306,0.998614965758675,8.1136909607423e-12,0.0182628117493435,0.244584972290088,132,-75.2792056526607,-7.24556505631248,-2.01791888025542,-1.8969348369222,13.5832161785916,-7.25816032622997,4.8841042922729,2.89026884549371,8.55072779688161,1.31855810165802,5.42625800998081,5.76761079727712,0.45422751281315,basi_culi
LEEC02__0__20161205_050100_ma_c1_v0.wav,220.308487921625,0.8150645,0.2993555,5.06028972132395,0.90095550066774,0.0390239325147788,1.09236766103704e-10,-99.6163116539888,0.27994443916047,0.636203459969773,0.63709279880644,0.998604067039632,8.33454432247813e-12,0.0187496705516547,0.245098741611261,128,-75.1211779826562,-7.8210617957227,-1.62803023247347,0.982560072911249,11.0274413502697,-10.0029915682601,8.93708316105525,4.29325145795549,4.99414921398686,1.68310919778729,6.67110009875759,5.4275496911764,0.482934646409272,myio_leuc
LEEC02__0__20161205_050100_ma_c1_v1.wav,220.308487939934,0.8150645,0.2993555,5.0602898031524,0.900955501015148,0.0390239322199197,1.03363883403565e-10,-99.856311825044,0.279944438885773,0.636203459836393,0.637092798672416,0.99860406704035,8.10740440167416e-12,0.0182386896553134,0.245098741491331,128,-75.4706860434797,-7.82106181071466,-1.62803022309443,0.982560072217373,11.0274413491525,-10.0029915506175,8.93708305446525,4.29325140728801,4.99414918936563,1.68310923773051,6.67110019574692,5.42754967428591,0.447959902889811,myio_leuc
LEEC02__0__20161205_050100_ma_c2_v0.wav,222.891488098007,0.676875,0.346354,3.9605832804602,0.883445588738531,0.0363792762210942,1.09907895214361e-10,-99.5897110898805,0.227899636255445,0.626445114605373,0.62731578537549,0.998612069406804,8.31716657150894e-12,0.018745967055302,0.243997180381618,128,-75.5847411680212,-6.91991636721841,-1.44456856602022,-2.49509121520407,13.6882012469545,-7.04650159272497,3.3367802188584,4.5782285135158,9.81391500303006,-1.65850296923135,5.49868383441177,8.57172547968565,0.484192967342783,myio_leuc
LEEC02__0__20161205_050100_ma_c2_v1.wav,222.891487428031,0.676875,0.346354,3.96058340884315,0.883445588900582,0.0363792751258874,1.0399892998647e-10,-99.8297112900278,0.227899644471633,0.626445114577802,0.627315785348167,0.99861206940635,8.09050070658051e-12,0.0182350870912774,0.243997180390747,128,-75.9342492437004,-6.9199163801036,-1.4445685856837,-2.4950911683845,13.6882012144272,-7.04650166453703,3.33678033089842,4.57822845345432,9.81391492384746,-1.65850295277276,5.49868389476374,8.571725623179,0.447106098972337,myio_leuc
LEEC02__0__20161207_051400_ma_c0_v0.wav,222.388720538738,0.682448,0.349961,3.73245571987698,0.734130977216589,0.0118957127728235,3.21018582973354e-11,-104.934698266319,0.229652399306555,0.466270231993289,0.46675212636907,0.998967558263678,8.14750126471683e-12,0.018544034640088,0.243393878391516,130,-80.2656967460088,-3.52074372255652,-1.60524742774087,2.62817120704812,4.6781202664598,-1.31000752548765,2.86431677761446,6.70233286875093,3.7707858720929,3.33716860624418,3.57113889720887,8.8497694548496,0.678068956065471,vire_chiv
LEEC02__0__20161207_051400_ma_c1_v0.wav,227.819398010907,0.93514,0.2480175,4.39086145873535,0.975639901962418,0.0218670724779693,2.57569600483537e-10,-95.8910539566518,0.212371950387241,0.547352418623457,0.54841002980613,0.998071495550425,8.40892381538792e-12,0.0190442829873047,0.24430156327598,129,-78.6977486295892,-4.72382139792185,-2.89846163766626,5.5766497955023,3.11068737988533,-2.56144816269475,5.27606933928333,5.98102550826194,2.62554919378308,4.22405100843417,4.00728552751529,7.8193428306269,0.338791387126809,basi_culi
LEEC02__0__20161207_051400_ma_c1_v1.wav,227.819393603247,0.93514,0.2480175,4.39086155543633,0.975639902123367,0.0218670727795876,2.43721920505923e-10,-96.1310540833421,0.212371945678539,0.547352418745609,0.548410029929658,0.998071495548351,8.17975717253452e-12,0.018525273086825,0.244301563450351,129,-79.0472566925044,-4.72382141326548,-2.89846165718448,5.57664983460499,3.11068734059947,-2.5614480450274,5.27606917318066,5.98102561952149,2.62554919526792,4.22405098917786,4.00728564994017,7.81934290900463,0.318982822982745,basi_culi
LEEC02__0__20161208_063100_ma_c0_v0.wav,219.920488615713,0.5412075,0.3830325,2.13757882156892,0.421104764138509,0.0136024616966869,2.0193844724677e-11,-106.947809874581,0.249831623903548,0.458979120254311,0.459436043318537,0.999005469703844,8.15159023898365e-12,0.0185361563745331,0.243425304533843,132,-80.193771520436,-4.03799565340057,-1.40838292876338,1.85199960153628,3.33865367498642,-0.00389673866489125,4.29509853109268,5.58575948370085,2.95797311234786,3.65748162316145,6.25656675512854,6.81128257634925,0.725256524046954,myio_leuc
LEEC02__0__20161208_183900_ma_c00_v00.wav,219.968270060857,0.3417085,0.4161625,2.44964010131786,0.457680404691331,0.0305245552429109,3.04010565106646e-11,-105.171113233393,0.226544162531943,0.534870221452405,0.535421468784761,0.998970442231973,8.1627734451899e-12,0.0184953964045247,0.242600231719995,126,-79.8592983292519,-6.11431889631843,4.54758442099345,-1.33442294214442,6.73758047221206,-2.70433760403945,7.52586686202367,0.34815636205206,5.57783573183937,5.90396805393281,0.523578448515029,8.3429953443709,0.687202513030691,dend_minu
LEEC02__0__20161208_183900_ma_c00_v01.wav,219.968270424785,0.3417085,0.4161625,2.44964012311234,0.457680402308852,0.0305245560689979,2.8766609434903e-11,-105.411113230414,0.22654414404034,0.534870223360539,0.535421470695234,0.998970442231277,7.94031541480452e-12,0.0179913452026147,0.242600231714232,126,-80.2088062942753,-6.11431889279349,4.54758438727931,-1.33442295866727,6.73758044846505,-2.70433762627306,7.52586695724682,0.348156279491879,5.5778357371887,5.90396801985047,0.523578313671609,8.34299545296844,0.630076900653492,dend_minu
LEEC02__0__20161208_183900_ma_c00_v02.wav,213.61299079969,0.297017,0.423491,2.6429911680989,0.472520383199186,0.0219339393841036,1.41315067607457e-11,-108.498115293765,0.26069136567699,0.451236339546488,0.451668144601157,0.999043977176982,1.88678687499934e-21,0.0184639756668015,0.245775148816861,130,-84.4612439804473,-5.88204230382092,4.95307304582352,-0.826031538317007,7.01363804113546,-2.47702839301821,8.02182311660124,1.2360310802377,6.57849771992879,6.55556922439539,0.967676621181891,9.02518975139957,0.128406796843049,dend_minu
LEEC02__0__20161208_183900_ma_c00_v03.wav,220.359427133748,0.340549,0.4162635,2.45148853873587,0.45776968072117,0.0281651133089551,2.94242580791581e-11,-105.312944789073,0.218619122434484,0.522174125361451,0.522709392304719,0.998975976037262,8.15858679568388e-12,0.0184930772955602,0.242596435579148,125,-79.8936788870522,-6.07040045575541,4.48231188182325,-1.25124839897768,6.63988532444186,-2.59308378497915,7.40372794288989,0.48175969696508,5.43679323265973,6.05632964387035,0.366990142202897,8.50751946093015,0.692104445662673,dend_minu
LEEC02__0__20161208_183900_ma_c01_v00.wav,221.955686270465,0.321952,0.4181685,2.40623686777697,0.406536818306188,0.0256709318956152,2.43958533345792e-11,-106.126839862413,0.257798791451837,0.510057247492161,0.510572336567795,0.998991153576599,8.15181470652292e-12,0.018514527112998,0.243240182316509,128,-80.2994012165709,-5.53177074592781,4.09403694282777,-0.90341151161629,5.61156423692692,-2.14603588446162,7.5069760886313,0.61862455531911,5.34750234037787,6.20785896580158,0.857067169293316,7.57055919230756,0.707577531521654,dend_minu
LEEC02__0__20161208_183900_ma_c01_v01.wav,221.955686440784,0.321952,0.4181685,2.40623680991573,0.406536817746792,0.0256709331487722,2.30842622799623e-11,-106.366839999459,0.257798790206804,0.510057247836753,0.510572336912449,0.998991153577158,7.9296547389322e-12,0.0180099545485504,0.24324018201471,128,-80.6489092474139,-5.53177074294243,4.0940369094988,-0.903411545946814,5.61156427796698,-2.14603586060391,7.50697607375826,0.618624496446312,5.3475023467792,6.20785895315041,0.857067122153484,7.57055923909723,0.649134753439319,dend_minu
LEEC02__0__20161208_183900_ma_c01_v02.wav,215.135559144014,0.2440905,0.4280875,2.57142128167808,0.410683353356038,0.0185295145161201,1.12962262174949e-11,-109.47066619052,0.26860925827733,0.428342741812441,0.428748419323063,0.999053809897976,1.88370050408012e-21,0.0184877837469085,0.246121693452794,114,-85.0357634801898,-5.43243822510084,4.3718605052558,-0.375716263312003,6.34215897458293,-1.20401360834729,8.32891123568552,1.20910589742009,6.02326988637398,6.77860348567371,1.44425311093603,7.82144396232753,0.127511290364685,dend_minu
LEEC02__0__20161208_183900_ma_c01_v03.wav,222.119776666294,0.322472,0.41804,2.40295471658146,0.406399989267264,0.0245265469347839,2.37820617888907e-11,-106.237504968694,0.252445272432039,0.498775587590367,0.499277549520471,0.99899462347028,8.15046014780799e-12,0.0185131499106074,0.24323735849589,124,-80.3344242967073,-5.48660813870722,4.0269680392871,-0.817935084554095,5.51164416837125,-2.03245697221418,7.38166849442473,0.755109013978246,5.20147732143077,6.36295491053991,0.695657079127617,7.74022239987268,0.7114708147336,dend_minu
LEEC02__0__20161208_183900_ma_c02_v00.wav,221.749008981693,0.268798,0.4284525,2.35386569257515,0.350123950797791,0.0271583993615711,2.56965365663679e-11,-105.901254078546,0.239915724697796,0.51535426762756,0.515874383721504,0.998991777629677,8.17103699791944e-12,0.0185344026042478,0.243513506859807,128,-80.4253771591266,-5.81953511482928,4.78512392238608,-1.48759608494985,5.39378980327886,-1.7738948545658,8.57854590607205,0.28145853138862,4.66252874360389,7.03444242899569,1.25812977297751,7.04218660506987,0.715127783433837,dend_minu
