file,ACI,ADI,AEI,BIO,NDSI,RUGOSITY,MEAN_PSD,SPL,SNR,H,Hf,Ht,M,RMS,ROUGHNESS,NPEAKS,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,AR,label
LEEC02__0__20161129_080100_ma_c2_v1.wav,222.073802240534,0.769711,0.3166345,5.11184594670855,0.945439325021329,0.0377231760596362,2.40115765655349e-10,-96.1957932385661,0.199285291411324,0.63738726961103,0.638676468711289,0.997981452013004,8.16388803068761e-12,0.0184619013671633,0.245438216469489,126,-75.2342314806348,-7.42648885134715,-1.64491248718509,0.563359648449227,8.43530548206896,-11.4617370550478,11.964039879957,8.31421164225901,-0.230813236893648,3.06836127717005,10.3974198505082,0.101108944861043,0.294243871877203,myio_leuc
LEEC02__0__20161129_080100_ma_c3_v0.wav,221.172346874191,0.7455435,0.3224675,3.61452531297534,0.654106370634941,0.0348783216818646,7.9949590024636e-11,-100.971837589408,0.20995688773302,0.609663786272559,0.610424469941559,0.998753844731892,8.26954239274543e-12,0.0186570598852889,0.245052870328902,122,-75.4093723593829,-6.54861247629682,-0.924615805504583,-2.02981111263619,7.64429641031348,-8.47187588721812,10.1871967703225,7.0342972097749,2.80842869947914,2.63384890150099,8.45577883140609,1.95796367403976,0.51400422899209,myio_leuc
LEEC02__0__20161129_080100_ma_c3_v1.wav,221.172347283614,0.7455435,0.3224675,3.61452543529526,0.654106371377697,0.0348783224489291,7.56512718893097e-11,-101.211837659902,0.209956872711085,0.609663786190009,0.610424469857856,0.998753844733609,8.04417406472572e-12,0.0181486028922137,0.245052870578614,122,-75.7588804391338,-6.54861249499084,-0.92461581269025,-2.02981111285768,7.64429640502015,-8.47187589426129,10.1871967685676,7.03429728178314,2.80842873520832,2.63384884510316,8.45577887672292,1.95796375962583,0.471397394732033,myio_leuc
LEEC02__0__20161130_063100_ma_c0_v0.wav,221.724777513454,0.5564695,0.381394,2.19361351829456,0.437885627708548,0.0126818148194665,2.32912439807737e-11,-106.328073152627,0.210098661148056,0.459528431831865,0.459988923246208,0.998998907601746,8.16503625964097e-12,0.0185935503223988,0.244453958591351,130,-80.0698945513845,-3.45701549883046,-1.65036151094004,0.86260806771067,4.18113987224814,0.123798340419492,2.75778308112335,5.73462586647784,4.8577171843703,2.10755663887572,5.72030551789892,7.99159285180726,0.693167567285353,vire_chiv
LEEC02__0__20161202_050100_ma_c0_v0.wav,221.916544433479,0.7459715,0.324429,3.15026870073194,0.798695550070627,0.0664892538016034,1.36495435401928e-10,-98.6488187179466,0.283158759480644,0.690052516907601,0.691097758709714,0.99848756302717,8.36049420796856e-12,0.0188014021527372,0.245450521157308,130,-74.9684045649236,-9.05498695257866,2.72168143969717,-4.42837063466196,12.4016983422644,-7.19994889365985,5.61255746773937,5.39443242433029,5.92773962017296,0.0489653454117507,6.12942748726175,10.2744742615804,0.430143315843057,vire_chiv
LEEC02__0__20161202_050100_ma_c1_v0.wav,223.195195575679,0.7381075,0.326792,3.23026611807868,0.755804489532781,0.0649042220428945,1.22336135075646e-10,-99.1244524414093,0.284721107960374,0.686014565865784,0.687019148155231,0.998537766680675,8.35152648608936e-12,0.0187683264348809,0.245540066454937,128,-74.808374354884,-9.01410332155189,2.16032503115323,-3.97246366762382,12.1431686591147,-6.80076327876962,6.37899054125111,3.92588963875765,5.51280784602285,1.30113132056477,5.87071536559021,9.2066401615888,0.441760513744224,cycl_guja
LEEC02__0__20161202_050100_ma_c1_v1.wav,223.195196361618,0.7381075,0.326792,3.23026600650833,0.755804491551429,0.0649042202262742,1.15758992368166e-10,-99.3644526221772,0.284721117118717,0.686014565708061,0.6870191479969,0.998537766681223,8.12392388268146e-12,0.0182568371152115,0.245540066388763,128,-75.1578824451837,-9.01410332995501,2.16032505401684,-3.97246363236307,12.1431686415942,-6.80076331011506,6.37899056006733,3.92588966225298,5.51280786243038,1.30113132822982,5.87071539579233,9.206640099367,0.405482896946598,cycl_guja
LEEC02__0__20161202_050100_ma_c2_v0.wav,221.939379595929,0.817693,0.298518,4.12828964463127,0.873389778248853,0.0618805921020057,1.48895603716709e-10,-98.2711812501317,0.261901901309868,0.693317728691584,0.694400126584128,0.998441247558712,8.37825926559018e-12,0.0188023720928768,0.245613195529237,116,-74.2712959667217,-9.64872704371778,1.8102192459352,-1.20400926664501,10.0174511090227,-8.91563177043975,9.85097698643112,3.12517187360301,4.00422888434159,3.89378994359077,5.01711842550609,8.14478276145297,0.417880631042194,myio_leuc
LEEC02__0__20161202_050100_ma_c2_v1.wav,221.939377797151,0.817693,0.298518,4.1282896023981,0.873389778992298,0.0618805925996658,1.40890548668767e-10,-98.5111813959947,0.261901894512256,0.693317728484267,0.694400126375292,0.998441247560429,8.1499284507737e-12,0.0182899549316645,0.245613195645205,116,-74.6208040541273,-9.64872704535583,1.81021924096635,-1.20400927948502,10.0174511238317,-8.91563175083664,9.85097703273475,3.12517185226971,4.00422885782309,3.89378998510511,5.01711843704433,8.14478274694834,0.384560263137286,myio_leuc
LEEC02__0__20161202_050100_ma_c3_v0.wav,223.271136569485,0.764706,0.3191795,3.49161008576559,0.859282029529473,0.0611480581690998,1.45802431582062e-10,-98.3623523312459,0.274093384878519,0.691795923111562,0.692871123927703,0.998448195084179,8.37196721419779e-12,0.018803598644379,0.244237183848407,122,-74.576443396513,-9.21384268123374,1.75910105197536,-2.90369343705253,12.1432859190506,-8.69305203785791,7.44520620083814,5.8211937141381,3.43211408042912,1.06792052425297,8.40758477378081,8.19329996454837,0.418558836069996,myio_leuc
LEEC02__0__20161202_050100_ma_c3_v1.wav,223.271136537104,0.764706,0.3191795,3.49161007491634,0.859282030926123,0.0611480560988374,1.37963673912381e-10,-98.6023524907828,0.274093385676218,0.691795923099041,0.692871123915112,0.998448195084253,8.14380739796955e-12,0.0182911480590664,0.244237183846165,122,-74.92595146113,-9.21384269394937,1.75910105978031,-2.9036934259335,12.1432859194296,-8.69305199299309,7.44520612879168,5.82119371215144,3.43211408181567,1.06792048385938,8.40758486934461,8.19329988691255,0.384829143498577,myio_leuc
LEEC02__0__20161202_080100_ma_c0_v0.wav,219.018852587223,1.0327315,0.1883675,3.01546202421511,0.895510005291364,0.032330815371737,8.61376508980614e-11,-100.648069762688,0.238617389078553,0.633100321305292,0.633914021094368,0.998716387771844,8.24922304706823e-12,0.0185519488316013,0.245455597937322,115,-73.6215719343251,-9.80447065614421,-1.37261330430532,8.1466859345278,-3.77431690038593,2.57891208631218,4.72661222783267,5.01997308570479,1.47545606734345,6.73799523721325,5.17684931271129,4.13689927793168,0.490976583914167,vire_chiv
LEEC02__0__20161202_080100_ma_c1_v0.wav,222.751883874285,1.0525915,0.1706315,4.58509475750728,0.994342255127366,0.0479928087186694,1.63881068163315e-09,-87.8547121401398,0.169251933744434,0.671236918564755,0.675128261384663,0.994236142904273,8.40618379296959e-12,0.0214691816431349,0.247774523767317,114,-72.639348639482,-10.2841133857968,-1.39908498436558,9.0658658869869,-5.27675064733049,1.41182625014551,8.14224307824733,1.40771707147932,3.80571499205437,8.14407842994597,1.17768476861595,6.15431525505732,0.10751481452476,myio_leuc
LEEC02__0__20161202_080100_ma_c2_v0.wav,218.697382546502,1.004644,0.2116335,5.37574056260177,0.998283943378848,0.0508031395426888,5.41080520485528e-09,-82.6673810088155,0.162893568181956,0.676142332545537,0.683210763228778,0.989654099344343,9.91178251917788e-12,0.0269176880017449,0.255088871957307,114,-71.6011644570338,-10.4687643857705,-3.75927127954999,11.2853387458065,-1.01865893418809,-3.99599840491563,7.92004573016031,8.16552237512128,-3.48898363173075,5.94873648237086,9.35937427270996,1.19592516626648,0.0303617267514205,myio_leuc
LEEC02__0__20161202_080100_ma_c3_v0.wav,217.75431179467,1.054244,0.173656,3.51084741670658,0.945997504164994,0.0238526998678848,1.48614663679215e-10,-98.2793833700359,0.1843594958437,0.64157507405647,0.642580417971064,0.998435458214291,8.22350293174069e-12,0.0186812860182566,0.244953474949069,118,-73.3010676636569,-10.0859990488657,-1.67760211340279,8.14124278020504,-2.80301304991028,1.54532954748777,4.94597046040335,4.4360043742211,2.2312454499217,6.22638220382108,4.18566533875012,5.40076370604956,0.395578092776777,myio_leuc
LEEC02__0__20161203_055900_ma_c0_v0.wav,222.153062265638,0.8516305,0.289253,3.36546700705071,0.845699109919437,0.0177504420473025,5.50680757398394e-11,-102.591000989349,0.221701246634523,0.499106180390506,0.499679162104772,0.998853300762328,8.17294584618068e-12,0.0186168239666506,0.245777885928764,132,-79.1529893946483,-4.57002282004997,-2.41378185360966,3.79245942188733,2.61726926654842,-1.95643659599059,6.55523261284085,5.93169021595735,1.01275560126714,4.37105008467022,7.86044075495736,5.1359662124156,0.561456478798479,basi_culi
LEEC02__0__20161203_055900_ma_c0_v1.wav,222.153063710856,0.8516305,0.289253,3.36546698371245,0.845699108120355,0.0177504415885701,5.21074583517864e-11,-102.831001099212,0.221701240548202,0.499106180856791,0.499679162571218,0.998853300763077,7.95020994474966e-12,0.0181094635250409,0.245777885913935,132,-79.502497445842,-4.57002280885832,-2.413781889467,3.79245938556027,2.61726933278383,-1.95643660658615,6.55523272310053,5.93169020787622,1.01275551672696,4.37105008215442,7.86044082840207,5.1359662352853,0.51681676978098,basi_culi
LEEC02__0__20161203_055900_ma_c1_v0.wav,222.767387920572,0.7436355,0.3289415,3.42431399040962,0.945218848322497,0.0160864045114351,1.43767060963599e-10,-98.4234060547183,0.146959105773828,0.488108075772276,0.488845183090205,0.998492145686555,8.14578916043594e-12,0.0188054604581772,0.244783443443149,129,-79.5169763636903,-4.27683171333993,-1.84292385032958,2.92609725729548,2.62144003346422,-1.03772533293699,5.29299316737976,5.29003502392007,2.06033645822928,3.85817717934652,7.89741809977096,6.53612244795652,0.398169873217254,myio_leuc
LEEC02__0__20161203_055900_ma_c1_v1.wav,222.767391210631,0.7436355,0.3289415,3.42431408166388,0.945218847960939,0.0160864037998336,1.36037732060762e-10,-98.6634061697532,0.146959104282223,0.488108075563228,0.48884518287982,0.998492145688643,7.92379373020542e-12,0.0182929591436819,0.244783443494995,129,-79.8664843978004,-4.2768317184581,-1.84292381713736,2.92609724524189,2.62144003602703,-1.03772538709992,5.29299322636356,5.29003510901024,2.06033641148733,3.8581772429292,7.89741819346251,6.53612215977015,0.367985311648872,myio_leuc
LEEC02__0__20161203_063100_ma_c0_v0.wav,224.466784108115,0.6726835,0.3499815,2.58508743632708,0.638655162848055,0.0161714009350581,2.84102132615077e-11,-105.465255062296,0.2565852750546,0.479298959551166,0.479791131616179,0.998974195159974,8.18410397283699e-12,0.0185729932339833,0.24523537368403,130,-79.4323240505955,-4.35282377260732,-1.96668117837384,2.48612625828481,4.00333985463036,-2.3111468540885,5.86216984627674,6.63794764117859,0.633072621536097,3.81690988484466,9.88763138145055,3.14337896148428,0.668593468556661,basi_culi
LEEC02__0__20161203_064400_ma_c0_v0.wav,221.851516084423,0.662729,0.3554055,3.1666982157908,0.681283365498039,0.0156853821319859,3.10269639381203e-11,-105.0826071908,0.25835671227207,0.477984311178897,0.478479757482665,0.998964540722946,8.23050626754617e-12,0.0186055457948475,0.244896826203723,132,-79.3517698081958,-4.3809288341148,-2.25716162934731,3.3965635303091,2.75731406265028,-1.97325371709739,6.7104033627717,5.66897363470538,-0.00717485510137077,5.22571106884495,8.28766770952591,3.59212237522459,0.670468147684061,myio_leuc
LEEC02__0__20161203_064400_ma_c0_v1.wav,221.851512585762,0.662729,0.3554055,3.16669789211289,0.681283366820518,0.0156853815241607,2.93588652064447e-11,-105.322607349993,0.258356719655426,0.477984311702755,0.478479758007853,0.998964540721303,8.00620161536782e-12,0.0180984927125229,0.244896826233514,132,-79.7012778527971,-4.38092880720826,-2.2571616324236,3.39656354403389,2.75731410910508,-1.9732538374152,6.71040337001866,5.668973554253,-0.00717474624611246,5.22571101488524,8.28766765859865,3.59212242164948,0.615346020309604,myio_leuc
LEEC02__0__20161205_050100_ma_c0_v0.wav,222.865246852544,0.801391,0.3009425,4.90708062296356,0.88005193126612,0.0429271372771954,1.08925317082245e-10,-99.6287116715655,0.258400840550954,0.641006571615261,0.641895619027804,0.998614965757377,8.34100654487415e-12,0.0187744684554229,0.244584972255283,132,-74.9296975759487,-7.2455650430825,-2.01791887514033,-1.89693485467043,13.5832161577792,-7.25816037659371,4.88410424808332,2.8902688011148,8.5507278316361,1.31855822339716,5.42625797501768,5.76761082140435,0.473118577109493,basi_culi
LEEC02__0__20161205_050100_ma_c0_v1.wav,222.865248400525,0.801391,0.3009425,4.90708089241414,0.880051931387346,0.0429271360778172,1.03069179906769e-10,-99.8687117950248,0.258400834362089,0.641006571585638,0.641895618997306,0.998614965758675,8.1136909607423e-12,0.0182628117493435,0.244584972290088,132,-75.2792056526607,-7.24556505631248,-2.01791888025542,-1.8969348369222,13.5832161785916,-7.25816032622997,4.8841042922729,2.89026884549371,8.55072779688161,1.31855810165802,5.42625800998081,5.76761079727712,0.434439658548046,basi_culi
LEEC02__0__20161205_050100_ma_c1_v0.wav,220.308487921625,0.8150645,0.2993555,5.06028972132395,0.90095550066774,0.0390239325147788,1.09236766103704e-10,-99.6163116539888,0.27994443916047,0.636203459969773,0.63709279880644,0.998604067039632,8.33454432247813e-12,0.0187496705516547,0.245098741611261,128,-75.1211779826562,-7.8210617957227,-1.62803023247347,0.982560072911249,11.0274413502697,-10.0029915682601,8.93708316105525,4.29325145795549,4.99414921398686,1.68310919778729,6.67110009875759,5.4275496911764,0.465351154271195,myio_leuc
LEEC02__0__20161205_050100_ma_c1_v1.wav,220.308487939934,0.8150645,0.2993555,5.0602898031524,0.900955501015148,0.0390239322199197,1.03363883403565e-10,-99.856311825044,0.279944438885773,0.636203459836393,0.637092798672416,0.99860406704035,8.10740440167416e-12,0.0182386896553134,0.245098741491331,128,-75.4706860434797,-7.82106181071466,-1.62803022309443,0.982560072217373,11.0274413491525,-10.0029915506175,8.93708305446525,4.29325140728801,4.99414918936563,1.68310923773051,6.67110019574692,5.42754967428591,0.427352094047215,myio_leuc
LEEC02__0__20161205_050100_ma_c2_v0.wav,222.891488098007,0.676875,0.346354,3.9605832804602,0.883445588738531,0.0363792762210942,1.09907895214361e-10,-99.5897110898805,0.227899636255445,0.626445114605373,0.62731578537549,0.998612069406804,8.31716657150894e-12,0.018745967055302,0.243997180381618,128,-75.5847411680212,-6.91991636721841,-1.44456856602022,-2.49509121520407,13.6882012469545,-7.04650159272497,3.3367802188584,4.5782285135158,9.81391500303006,-1.65850296923135,5.49868383441177,8.57172547968565,0.467293532078558,myio_leuc
LEEC02__0__20161205_050100_ma_c2_v1.wav,222.891487428031,0.676875,0.346354,3.96058340884315,0.883445588900582,0.0363792751258874,1.0399892998647e-10,-99.8297112900278,0.227899644471633,0.626445114577802,0.627315785348167,0.99861206940635,8.09050070658051e-12,0.0182350870912774,0.243997180390747,128,-75.9342492437004,-6.9199163801036,-1.4445685856837,-2.4950911683845,13.6882012144272,-7.04650166453703,3.33678033089842,4.57822845345432,9.81391492384746,-1.65850295277276,5.49868389476374,8.571725623179,0.428298222257029,myio_leuc
LEEC02__0__20161207_051400_ma_c0_v0.wav,222.388720538738,0.682448,0.349961,3.73245571987698,0.734130977216589,0.0118957127728235,3.21018582973354e-11,-104.934698266319,0.229652399306555,0.466270231993289,0.46675212636907,0.998967558263678,8.14750126471683e-12,0.018544034640088,0.243393878391516,130,-80.2656967460088,-3.52074372255652,-1.60524742774087,2.62817120704812,4.6781202664598,-1.31000752548765,2.86431677761446,6.70233286875093,3.7707858720929,3.33716860624418,3.57113889720887,8.8497694548496,0.648680397838515,vire_chiv
LEEC02__0__20161207_051400_ma_c1_v0.wav,227.819398010907,0.93514,0.2480175,4.39086145873535,0.975639901962418,0.0218670724779693,2.57569600483537e-10,-95.8910539566518,0.212371950387241,0.547352418623457,0.54841002980613,0.998071495550425,8.40892381538792e-12,0.0190442829873047,0.24430156327598,129,-78.6977486295892,-4.72382139792185,-2.89846163766626,5.5766497955023,3.11068737988533,-2.56144816269475,5.27606933928333,5.98102550826194,2.62554919378308,4.22405100843417,4.00728552751529,7.8193428306269,0.332936539013757,basi_culi
LEEC02__0__20161207_051400_ma_c1_v1.wav,227.819393603247,0.93514,0.2480175,4.39086155543633,0.975639902123367,0.0218670727795876,2.43721920505923e-10,-96.1310540833421,0.212371945678539,0.547352418745609,0.548410029929658,0.998071495548351,8.17975717253452e-12,0.018525273086825,0.244301563450351,129,-79.0472566925044,-4.72382141326548,-2.89846165718448,5.57664983460499,3.11068734059947,-2.5614480450274,5.27606917318066,5.98102561952149,2.62554919526792,4.22405098917786,4.00728564994017,7.81934290900463,0.307778038826672,basi_culi
LEEC02__0__20161208_063100_ma_c0_v0.wav,219.920488615713,0.5412075,0.3830325,2.13757882156892,0.421104764138509,0.0136024616966869,2.0193844724677e-11,-106.947809874581,0.249831623903548,0.458979120254311,0.459436043318537,0.999005469703844,8.15159023898365e-12,0.0185361563745331,0.243425304533843,132,-80.193771520436,-4.03799565340057,-1.40838292876338,1.85199960153628,3.33865367498642,-0.00389673866489125,4.29509853109268,5.58575948370085,2.95797311234786,3.65748162316145,6.25656675512854,6.81128257634925,0.693641022963601,myio_leuc
LEEC02__0__20161209_063100_ma_c0_v0.wav,227.192343723276,0.82422,0.2948235,2.38822637067513,0.973674346803154,0.0318519147235302,2.82210457333988e-10,-95.4942689746225,0.101454210106629,0.515858045419634,0.516944190432377,0.997898912430305,8.28629353890824e-12,0.0190482822633852,0.246981137620002,121,-78.0043941028724,-5.29978969441492,-3.8629526502269,5.4847044123974,3.22767880159092,-3.32062277890004,6.05363018716326,8.60091648677035,-0.691239351135382,2.19730590003832,12.1907523284186,2.60179716015214,0.292857354182438,vire_chiv
LEEC02__0__20161209_063100_ma_c1_v0.wav,227.563477946025,0.754156,0.3232735,2.78764659818815,0.971747528710951,0.0325486106782756,2.68208840659462e-10,-95.715269110991,0.105487674448817,0.516159016290399,0.517232895628821,0.997923799225655,8.30691922930246e-12,0.0190349653720517,0.247049521510953,125,-78.1083171981688,-5.05415810123765,-3.46065857780911,4.92139048450016,2.62707334323598,-3.04358855476361,6.01471471840704,8.21281499008078,-0.657055933203307,2.91252614588004,12.8632994233068,2.78139918297943,0.298289607643512,basi_culi
LEEC02__0__20161209_063100_ma_c1_v1.wav,227.563475485056,0.754156,0.3232735,2.78764646926617,0.971747528553568,0.0325486110901206,2.53789160897367e-10,-95.9552693016481,0.105487674323152,0.516159016641375,0.517232895978238,0.99792379923007,8.08053215042057e-12,0.018516209399544,0.247049521587252,125,-78.4578252396173,-5.05415815182973,-3.46065859962079,4.92139049201104,2.62707333456625,-3.04358847628887,6.01471467064137,8.21281504356272,-0.657055976582773,2.91252622773825,12.8632994222132,2.78139934267791,0.273895110554207,basi_culi
LEEC02__0__20161210_055900_ma_c0_v0.wav,222.056857733827,0.6107715,0.366022,2.91767914760977,0.747516346000371,0.0171679714914776,3.54291155158917e-11,-104.506396896471,0.22750576115533,0.49066731969489,0.491195778702072,0.998924137726554,8.20993303918212e-12,0.0186133556487995,0.245503742336907,136,-78.7639502539171,-4.9397538025515,-3.14987515654529,3.92284312836483,2.9379834120026,-1.95342021632879,6.37068444038968,6.18837782197478,0.58090556289249,5.28086648825132,8.87013378010446,3.12779329201491,0.614795903272683,vire_chiv
LEEC02__0__20161210_055900_ma_c1_v0.wav,221.59202536224,0.6551295,0.353698,2.89017783147035,0.757609781369806,0.0166315307306978,3.85367309577175e-11,-104.141251289966,0.218429459915285,0.490070413199849,0.490594928652338,0.998930858388754,8.22178227297072e-12,0.0186310190028625,0.245924016099926,138,-78.7395733452623,-4.72106638678812,-3.47659291012182,3.18323835316978,4.00953963900948,-1.73987254699595,5.29544110148698,6.41476022101594,0.775998905491032,5.44166661449147,8.78617100997854,2.28890580355166,0.624991602927228,cycl_guja
LEEC02__0__20161210_055900_ma_c1_v1.wav,221.592030102152,0.6551295,0.353698,2.89017796547025,0.757609780032066,0.0166315304612372,3.6464885444519e-11,-104.381251464474,0.218429463372369,0.490070413229147,0.490594928681656,0.998930858388777,7.99771557460394e-12,0.0181232717034955,0.245924016115175,138,-79.0890813904991,-4.7210663734518,-3.4765928824428,3.18323834573277,4.00953961814206,-1.73987265598996,5.29544113361233,6.41476019273109,0.775998897347621,5.44166658212775,8.7861710122359,2.2889059707568,0.573616310334926,cycl_guja
LEEC02__0__20161210_071600_ma_c0_v0.wav,222.377203513121,0.826759,0.297198,2.75322692607945,0.869966220411923,0.0317961656613585,8.52439764700166e-11,-100.693362994704,0.187704054998087,0.595467731437682,0.596221332780248,0.998736037606954,8.24236992195863e-12,0.0187031520988588,0.245658993676012,121,-76.6659191708352,-7.84129035040471,0.623307498413823,0.393203270998529,5.40441388488625,-4.81982297120215,10.841719640782,1.31095916458415,3.43459098244355,5.02134974060341,7.93124656643359,2.9998976648228,0.498447455208361,vire_chiv
LEEC02__0__20161210_071600_ma_c1_v0.wav,222.48257294934,0.7297915,0.3327125,2.97531278082543,0.798212444045391,0.0300010139892784,6.45409587968493e-11,-101.901645871644,0.225031842035997,0.59410520464853,0.594799732405892,0.998832333440109,8.25279935832882e-12,0.0186803843289045,0.246129080558613,125,-76.8380804216681,-7.76713705289276,1.09315842055842,-0.36618276550235,5.83943535066139,-4.93193988781517,10.5964178440034,1.68674888411299,3.1545062807692,5.06061168914002,7.99315991598556,2.6855012435571,0.56461847704075,basi_culi
LEEC02__0__20161210_071600_ma_c1_v1.wav,222.482572939428,0.7297915,0.3327125,2.97531260812239,0.798212442481072,0.0300010148909458,6.10710522372612e-11,-102.141645971664,0.225031833176597,0.594105205160539,0.594799732918534,0.998832333440052,8.02788788342197e-12,0.0181712916836953,0.246129080703192,125,-77.1875884716836,-7.76713704684384,1.09315842121027,-0.366182833710011,5.83943541649682,-4.93193986688269,10.5964178966292,1.68674887806955,3.15450616254521,5.06061177237412,7.99315996424283,2.68550127025124,0.517922572897904,basi_culi
