file,ACI,ADI,AEI,BIO,NDSI,RUGOSITY,MEAN_PSD,SPL,SNR,H,Hf,Ht,M,RMS,ROUGHNESS,NPEAKS,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,AR,label
LEEC02__0__20161208_183900_ma_c04_v01.wav,221.486526220607,0.2576405,0.4293945,2.31935015547823,0.370601556137303,0.0281349548598532,2.60614765319052e-11,-105.840009826567,0.230658560476646,0.523483726471691,0.524017200287556,0.99898195361608,7.93240283234333e-12,0.0179912328471851,0.243638391313714,117,-80.456720049028,-5.88329720086935,4.75526261774769,-1.30154118503941,5.90638606094234,-2.09696514140886,8.1573334584907,0.731880604406372,4.62457261613916,6.13601656782686,0.984747460333669,7.6058980764692,0.667168750707007,dend_minu
LEEC02__0__20161208_183900_ma_c04_v02.wav,215.112644427079,0.1278895,0.442333,2.5241602946052,0.352210644095599,0.020261758325541,1.26552742449333e-11,-108.977284390659,0.256714773488531,0.439719605802522,0.440137938259159,0.999049542381436,1.88393866951478e-21,0.0184605887742496,0.245633207081851,122,-84.7972350995629,-5.65712771929342,5.10284859452732,-0.925171145876083,6.28686764890758,-1.5929836911619,8.97130288166608,1.67806140964572,5.95075057730802,7.2885995130378,1.75775098943839,8.05116679023897,0.220607721826298,dend_minu
LEEC02__0__20161208_183900_ma_c04_v03.wav,221.787217892565,0.255318,0.429658,2.31825990558024,0.370725062977905,0.0264150905182244,2.61251495909521e-11,-105.829412141311,0.249572640013857,0.511697377463869,0.512216790740193,0.998985950313003,8.15018203534201e-12,0.0184936676715789,0.243638851972095,114,-80.1402046388892,-5.84032662343789,4.69228944844686,-1.22100877591834,5.81258750886705,-1.98967059683091,8.03860279586884,0.859374099124619,4.48579011600681,6.28126028877166,0.833444048909607,7.76513308367182,0.73407819284552,dend_minu
LEEC02__0__20161208_183900_ma_c05_v00.wav,221.388017257416,0.341032,0.4148205,2.64050295708104,0.434677971458448,0.0287504148502023,2.82834311107846e-11,-105.484679066823,0.261347833616403,0.530826246098884,0.531373966449501,0.998969237514067,8.14934667474463e-12,0.0185014290671724,0.243589184078388,124,-79.8652983626508,-6.07842624253933,4.18607404226078,-1.07826440288583,6.67169160202635,-3.23781057902694,7.55295781307141,1.26078309815389,5.10656033451035,4.89165295766548,1.38706518180686,8.24664496082954,0.712893726995066,dend_minu
LEEC02__0__20161208_183900_ma_c05_v01.wav,221.388013970471,0.341032,0.4148205,2.64050303047956,0.434677967448329,0.0287504151072855,2.67628328794851e-11,-105.724679178545,0.26134784320881,0.530826247642947,0.531373967996027,0.998969237512434,7.92725420768643e-12,0.0179972134596974,0.243589184162834,124,-80.2148063141094,-6.07842625568766,4.18607403222058,-1.07826446834703,6.67169163230565,-3.23781051344318,7.55295768956536,1.26078312359016,5.10656030803402,4.89165283478945,1.38706516345356,8.24664496402803,0.650426814942439,dend_minu
LEEC02__0__20161208_183900_ma_c05_v02.wav,213.869438293173,0.225402,0.4285005,2.71393646782838,0.442740384512628,0.021139077040554,1.33996996040087e-11,-108.729049375892,0.242605298292382,0.445730357919691,0.44615926625939,0.999038665400149,1.88257759604701e-21,0.0184701728123225,0.245885572377148,130,-84.5204383712264,-5.82865056901658,4.59293476790601,-0.523972338392871,7.12242826965219,-2.56842948343292,8.29606342911954,2.09258020116018,5.98617591065617,5.3870518832186,1.98380926085697,8.86288991989905,0.214553562882328,dend_minu
LEEC02__0__20161208_183900_ma_c05_v03.wav,221.650886782328,0.3399815,0.4149025,2.64092672382769,0.43468410088222,0.0280349144736322,2.71493547873319e-11,-105.662404870929,0.260522186001023,0.518473155945453,0.519005550452254,0.998974202672135,8.14542979370228e-12,0.0184993876189701,0.243586297739985,119,-79.8971891155676,-6.03780034411232,4.12533745207065,-1.00147907118529,6.58215459162518,-3.13459302992716,7.44084928350806,1.38420989664958,4.97628425939354,5.03092659874745,1.24077530082256,8.39707720611234,0.716954081499465,dend_minu
LEEC02__0__20161208_183900_ma_c06_v00.wav,218.467057596278,0.369394,0.40976,2.63497690800255,0.485148137131816,0.048176726075164,5.79220611481061e-11,-102.371559922301,0.297427945049628,0.611914773287314,0.612628090476543,0.998835644006017,8.23580734909929e-12,0.0185874368627296,0.241697285788872,113,-78.1946404150642,-7.89898958225448,6.00762921973001,-2.90285303984716,8.98934983833217,-4.69174478045054,8.13170657181991,1.87143029546863,4.37471186068364,5.72559509200715,0.521931331449017,9.65547682410595,0.61855439823879,dend_minu
LEEC02__0__20161208_183900_ma_c06_v01.wav,218.467057059918,0.369394,0.40976,2.63497691838172,0.485148137894614,0.0481767273013238,5.48080046915558e-11,-102.611560083131,0.297427953213066,0.611914773438907,0.612628090628732,0.998835644005334,8.01135857935937e-12,0.0180808772945721,0.241697285987506,113,-78.5441484226463,-7.89898959101647,6.00762919543788,-2.90285300233182,8.98934977759746,-4.69174482261193,8.13170658505804,1.87143036465983,4.37471188473415,5.72559509100658,0.521931401721565,9.65547667691153,0.5670984415381,dend_minu
LEEC02__0__20161208_183900_ma_c06_v02.wav,214.801095482559,0.192418,0.434266,2.71701398630972,0.470561693915197,0.0371192683306775,2.80030744509169e-11,-105.527942849518,0.272351207416701,0.525866831979577,0.526403660539798,0.998980195996984,1.90180521209949e-21,0.0185238413297937,0.244663574931944,114,-82.7994236425794,-7.48297201302756,6.74988784614508,-2.27816155769525,9.18415773486561,-4.53393599951201,8.67862487584543,2.52218016571875,4.91039639528815,6.5225753399328,1.25125319633776,9.78274064870326,0.216749941263999,dend_minu
LEEC02__0__20161208_183900_ma_c06_v03.wav,218.976206295337,0.3673975,0.410093,2.63545583103351,0.485083164020287,0.0465077259106967,5.4961437366326e-11,-102.599419180136,0.264676891165518,0.596282611510981,0.596966561131249,0.99885429157209,8.22681043226541e-12,0.0185794511890992,0.241688692983337,111,-78.2261245597667,-7.85864994250287,5.94796169973796,-2.82695585635503,8.89957581066664,-4.59156825947438,8.01858116337292,1.99186679785916,4.24318869484665,5.86456584334557,0.379261485362842,9.80735227739194,0.63313754666249,dend_minu
LEEC02__0__20161208_183900_ma_c07_v00.wav,221.052626098461,0.515858,0.3891235,2.88504223498309,0.619943981527619,0.0464337290984795,5.9465505953902e-11,-102.257348816314,0.304135435352986,0.617456152949375,0.618175753928367,0.998835928173471,8.24416568983074e-12,0.0185888105842608,0.24364197181199,108,-77.6831715566359,-8.22387743060759,4.90388563058003,-1.55943449179846,9.35899185735069,-6.56145546904763,8.13629949883712,3.68858547229355,3.38987638077943,3.80653820980656,2.9073326568788,10.3696161972921,0.620266095839751,dend_minu
LEEC02__0__20161208_183900_ma_c07_v01.wav,221.052625380523,0.515858,0.3891235,2.88504234839231,0.619943983036333,0.0464337277756814,5.62684696459042e-11,-102.497348963508,0.304135432322278,0.617456153034897,0.618175754013925,0.998835928173572,8.01948891701927e-12,0.0180822135748995,0.243641971767334,108,-78.0326796237499,-8.22387744079407,4.90388560252071,-1.55943447831922,9.35899189875197,-6.56145534287143,8.13629957055745,3.68858535048147,3.38987643626785,3.80653817428961,2.90733275165365,10.3696161689711,0.569680476153184,dend_minu
LEEC02__0__20161208_183900_ma_c07_v02.wav,213.483541582301,0.4365455,0.4025815,2.83234784111109,0.616346306546864,0.034213206218393,2.90142431062577e-11,-105.373887543796,0.242297700479302,0.531585605102697,0.532126846035221,0.998982872342268,1.9030620708486e-21,0.0185249312301375,0.246078714377955,121,-82.3297300578578,-7.9675127893745,5.23046116299604,-1.12881339766304,10.1606500515179,-6.02398960479461,8.67924473046856,4.39211862350827,4.04646413334982,4.59055236910577,3.3233033455064,10.7323298151586,0.218332419662203,dend_minu
LEEC02__0__20161208_183900_ma_c07_v03.wav,221.503954528619,0.5146535,0.389342,2.88527636100142,0.619971840741302,0.0462977302969397,5.69820542818519e-11,-102.442618978977,0.267866158774833,0.602274362746741,0.602965659388662,0.998853505782366,8.23646097444524e-12,0.0185812722496565,0.243626008141827,107,-77.7154142707768,-8.18357832496094,4.84352285370866,-1.48338721218737,9.26999568646661,-6.45901563161095,8.02365387480585,3.81117376082397,3.26007111442775,3.94479589336911,2.76207782840526,10.518579801268,0.6330428729301,dend_minu
LEEC02__0__20170113_213100_aa_c0_v0.wav,220.639553334254,0.80321,0.3010655,2.65862275245182,0.553112274588474,0.0154355746062954,2.63271704507443e-11,-105.795958147892,0.260902140490703,0.496186996757079,0.496691313866047,0.998984646812037,8.19870827348635e-12,0.0186041352733439,0.245461002871721,127,-78.5944348431075,-5.45415937816488,-3.72132934546732,2.74440837475485,3.66764675256592,-0.0439120447238668,5.62609194492438,5.33818030123676,1.24560042191315,6.63243736606162,6.69199949286077,3.87177798602207,0.74870232594565,dend_minu
LEEC02__0__20170113_213100_aa_c0_v1.wav,220.639555820213,0.80321,0.3010655,2.65862299354993,0.553112276515204,0.0154355747293964,2.49117465166915e-11,-106.035958238094,0.260902120825611,0.49618699701429,0.496691314122838,0.998984646813405,7.97527060021843e-12,0.0180971206321636,0.245461002839318,127,-78.9439429150915,-5.45415939385975,-3.72132932622005,2.74440839463474,3.66764679763333,-0.0439120188284082,5.62609199410671,5.33818031498111,1.24560040041387,6.63243735372475,6.69199936944415,3.87177797158785,0.684129793510324,dend_minu
LEEC02__0__20170113_213100_aa_c0_v2.wav,215.040850424465,0.761031,0.321085,2.76676491345396,0.526224293557636,0.0113604771537093,1.30347285331178e-11,-108.848980092058,0.227154375573833,0.416605670707754,0.417003317465505,0.999046418239144,1.89501293386817e-21,0.0185762160840865,0.248682322863092,128,-83.077179021787,-4.92365201253116,-3.12995923939271,3.19445510173303,4.16477084065926,0.759756057584224,6.33421022199921,5.90576734781579,1.89402052398945,7.40348048347837,7.50096680450962,4.09795126967739,0.2342015819563,dend_minu
LEEC02__0__20170113_213100_aa_c0_v3.wav,221.17202898836,0.803421,0.3009285,2.66212011610928,0.553080933791762,0.0153426395488801,2.65277744572158e-11,-105.762991835455,0.254103207458803,0.491829964590339,0.492329734564137,0.998984887690685,8.19625178403383e-12,0.0186042133795463,0.245468888857241,116,-78.6235104278789,-5.41640752969765,-3.77598395394458,2.81472311993301,3.58542764363215,0.0488132344891882,5.52283361931384,5.44987728162862,1.12589396288009,6.7583742926899,6.56011111090227,4.01064947373225,0.748725646313555,dend_minu
LEEC02__0__20170114_221600_aa_c0_v0.wav,223.38854097128,0.736185,0.3303915,2.26167868921978,0.777825865360905,0.0157940097155159,3.53054797144893e-11,-104.52157883137,0.176190453417431,0.493668596413708,0.494194652799858,0.998935527968242,8.14654355206042e-12,0.0184899674373335,0.246268436298798,132,-78.9053138698138,-5.67386789596612,-2.68988967659736,2.83479895478668,2.80255652975536,1.08773162338311,4.39488586337507,5.14998827812636,2.08753052450713,7.62159652631901,6.42747407735073,2.14839167928209,0.674639622001201,dend_minu
LEEC02__0__20170114_221600_aa_c0_v1.wav,223.388542069076,0.736185,0.3303915,2.26167868849579,0.777825865526837,0.0157940096976311,3.34073561600236e-11,-104.761578928308,0.176190453165607,0.493668597130764,0.494194653518458,0.998935527966665,7.92452707671667e-12,0.0179860641905982,0.246268436316236,132,-79.2548218541918,-5.67386790044007,-2.68988970125795,2.83479896909624,2.80255657168698,1.0877315660181,4.39488578590285,5.14998834748047,2.08753049498001,7.62159650125453,6.42747411087327,2.14839165313403,0.615664325928246,dend_minu
LEEC02__0__20170114_221600_aa_c0_v2.wav,216.100553960411,0.6047205,0.3700145,2.35215321759218,0.78329014390223,0.0132394219662089,1.80629916666853e-11,-107.432103184338,0.166571917314205,0.415558502493814,0.41596524734217,0.999022166272411,1.88515388255475e-21,0.0184529827239312,0.247600113084991,134,-83.4531290671613,-5.41677190592605,-2.30390053618495,3.6917449529301,3.53645716940496,1.80261925256322,5.81259773032313,5.80285006319559,1.75673147809941,8.27392553881644,7.05263712676848,2.50598435817673,0.216397873321673,dend_minu
LEEC02__0__20170114_221600_aa_c0_v3.wav,224.05423986461,0.736193,0.3303115,2.26137812141217,0.777757131331235,0.0154688672420326,3.62554907136541e-11,-104.406262123739,0.171045756123153,0.489369283685028,0.489890500432072,0.998936054594681,8.14722168870382e-12,0.0184898596940681,0.246270341442008,123,-78.9352938760644,-5.6355036433207,-2.74615141153575,2.90722344591735,2.71889883378084,1.18370614133782,4.28986783443797,5.26473244744245,1.96469455972399,7.75164969825437,6.29290302339549,2.28984571486474,0.675628475213408,dend_minu
LEEC02__0__20170122_221600_aa_c0_v0.wav,221.957135818601,0.718268,0.328309,2.84257524330708,0.77795229692413,0.0129818339982413,4.19381585833454e-11,-103.773906424126,0.271481073238374,0.52111419639737,0.521679555334204,0.998916271624884,8.29210994313997e-12,0.0187350362998366,0.247079164631061,125,-77.5400685664512,-6.22985289870595,-6.15774401465324,2.06715858598825,7.17945010954978,1.07504584161159,1.22840599665592,6.4377393492847,5.92340554299631,4.54786965158883,5.43912904709587,6.15509178834825,0.690220238250624,dend_minu
LEEC02__0__20170122_221600_aa_c0_v1.wav,221.957137823377,0.718268,0.328309,2.84257530885459,0.777952297055349,0.01298183428254,3.96834424819026e-11,-104.013906604582,0.271481081059895,0.521114195747033,0.521679554684075,0.998916271623134,8.06612663437714e-12,0.0182244542367102,0.247079164739128,125,-77.889576629111,-6.22985288546309,-6.15774400152448,2.06715867170192,7.17945012519205,1.07504584023748,1.22840605539794,6.43773921431941,5.9234055123289,4.54786962224524,5.43912897732259,6.15509171436062,0.639171778874183,dend_minu
LEEC02__0__20170122_221600_aa_c0_v2.wav,214.40313100974,0.7085115,0.3354625,2.7595879545582,0.770387398090252,0.0127017218489349,2.00923524383755e-11,-106.969692125203,0.22965682128938,0.439324792760418,0.439755685529804,0.999020154182051,1.91322352295024e-21,0.0186891177476667,0.2480991380673,128,-81.9739669710744,-5.74342720802342,-5.53703905108822,2.81890069673123,7.7717551174328,1.81437534627775,2.0409109898008,7.10791543242573,6.74944068803354,5.25244901274037,5.82527678456924,5.99570702970439,0.236833999008014,dend_minu
LEEC02__0__20170122_221600_aa_c0_v3.wav,222.293146518677,0.718232,0.3284745,2.84367285194182,0.777972404205583,0.0127895987996605,4.22650095831791e-11,-103.740190282163,0.259806580594039,0.516609445449369,0.517169644927437,0.998916797450195,8.292956748985e-12,0.0187349412120404,0.247075738102604,117,-77.5701087389454,-6.19253804027971,-6.21395639591616,2.13754558183189,7.09672792012779,1.16944056459986,1.12431739585072,6.55018447762251,5.80312872656206,4.67527275207548,5.30561485307091,6.29487736007517,0.691203174354557,dend_minu
LEEC02__0__20170122_221600_aa_c1_v0.wav,222.443179208524,0.741818,0.3168895,3.08942041312711,0.794251634038418,0.0121130488639397,4.28496206241239e-11,-103.680530188185,0.238703302980597,0.520648643444727,0.521221369142146,0.998901185309494,8.24396926964416e-12,0.0186876832449595,0.246803788909817,131,-77.434384097153,-6.17494711411375,-6.01952487058012,2.46777229804203,7.02674434114482,0.300802037799779,1.35882495135306,6.84778633422191,5.3274731176963,3.87946115418082,6.0869414212122,6.77062020527168,0.671852141906179,dend_minu
LEEC02__0__20170122_221600_aa_c1_v1.wav,222.44317826874,0.741818,0.3168895,3.08942030436714,0.794251634116576,0.0121130491376312,4.0545902150677e-11,-103.920530320392,0.238703302710789,0.520648643782724,0.521221369479929,0.998901185310618,8.01929792568817e-12,0.0181783916863349,0.246803788949138,131,-77.7838921408968,-6.17494714395615,-6.01952488464261,2.46777229890155,7.0267443410096,0.300802070807388,1.35882496569417,6.84778636581284,5.32747306966254,3.87946114155968,6.08694139542767,6.77062022045421,0.61722748670826,dend_minu
LEEC02__0__20170122_221600_aa_c1_v2.wav,216.436954852279,0.7394695,0.3197885,3.0217528751898,0.795808772367568,0.0119802532943346,2.1052025307027e-11,-106.767061165811,0.223446671735852,0.440389561029462,0.440827184379072,0.999007267779488,1.90344446956159e-21,0.0186408008160274,0.247823003632761,129,-81.9656748496046,-5.82141615711763,-5.40647763903715,3.5345216258709,7.83417776107457,0.846263429762223,2.33767068975102,7.32712222110604,5.11288505195729,4.21851105052677,6.75405045348019,7.46804743004738,0.22711915141706,dend_minu
LEEC02__0__20170122_221600_aa_c1_v3.wav,222.941213877916,0.7415375,0.317013,3.08768586612751,0.794158196646344,0.0119307901166984,4.42245496168935e-11,-103.543365812536,0.215956102988281,0.516122249957916,0.516689766432831,0.99890163012356,8.24276033121883e-12,0.0186876181548988,0.246802901234822,123,-77.4636628557605,-6.13757497498689,-6.07414265281653,2.53735960040368,6.94525910545223,0.393963307271135,1.25689614368719,6.95874874543902,5.20981633426916,4.00498991043757,5.95472243497309,6.90826804339091,0.672147127156916,dend_minu
LEEC03__0__20161128_200100_aa_c0_v0.wav,225.042142653626,0.741105,0.331509,5.54477445342914,0.993235626228489,0.0273725006528002,8.09310664420784e-11,-100.918847367994,0.179259772536967,0.529308847838645,0.530103419431025,0.998501100797968,6.76552549381579e-12,0.0152163798056731,0.243088132893003,119,-84.2646406385534,-10.9505807807003,-5.17952905410286,16.0698791914281,4.30443719082452,-4.29309226860195,10.7023957026846,7.05872657862958,2.45874098606252,6.27978476164734,4.1514342371518,6.48644716788904,0.345899356949557,dend_minu
LEEC03__0__20161128_200100_aa_c1_v0.wav,222.615911910502,0.7483735,0.328341,6.03911983538472,0.993607770785561,0.0264938816660507,8.51264517404338e-11,-100.699354685889,0.171451596662793,0.529634120107928,0.530430574184698,0.998498476302965,6.76919843699152e-12,0.0152121755964393,0.242321722864522,112,-84.3488521239596,-11.1032826197025,-4.85113024967308,16.3884934685242,3.82002055029102,-3.92161741631462,11.0596185737248,6.29596574721958,2.14956074172136,6.67076941432873,4.06958561211886,6.30110182231301,0.345257959815874,dend_minu
LEEC03__0__20161129_204600_aa_c00_v00.wav,225.015530422449,0.4306405,0.399328,2.25405366922233,0.94323627788175,0.019137126074492,4.02021020679258e-11,-103.957512381436,0.149281169787652,0.46920783488411,0.469773623498742,0.998795614342036,6.75590677589141e-12,0.0152465013531043,0.235995530144985,117,-84.7364848326775,-6.30254607898726,-0.693408935204143,6.1310523295489,7.74499115204681,0.234252728136151,1.08790324603331,12.5481820643985,4.33095092184364,-3.13374528364147,0.800137531095292,17.9004879611223,0.455703657295011,dend_minu
